time,Ar,Ar+,e,rate_constant0,rate_constant1,reduced_field
5.6920000000003e-07,2.4999990282279e+19,9717721601575.8,9717721601575.8,2.1386114073406e-12,1e-25,30
5.6930000000003e-07,2.4999990253918e+19,9746082767650.4,9746082767650.4,2.1386114073406e-12,1e-25,30
5.6940000000003e-07,2.4999990225543e+19,9774457167324.2,9774457167324.2,2.1386114073406e-12,1e-25,30
5.6950000000003e-07,2.4999990197156e+19,9802844403757.7,9802844403757.7,2.1386114073406e-12,1e-25,30
5.6960000000003e-07,2.4999990168756e+19,9831244079393.7,9831244079393.7,2.1386114073406e-12,1e-25,30
5.6970000000003e-07,2.4999990140345e+19,9859655795979.1,9859655795979.1,2.1386114073406e-12,1e-25,30
5.6980000000003e-07,2.4999990111921e+19,9888079154586.8,9888079154586.8,2.1386114073406e-12,1e-25,30
5.6990000000003e-07,2.4999990083487e+19,9916513755638.7,9916513755638.7,2.1386114073406e-12,1e-25,30
5.7000000000003e-07,2.4999990055041e+19,9944959198926.9,9944959198926.9,2.1386114073406e-12,1e-25,30
5.7010000000003e-07,2.4999990026585e+19,9973415083637.2,9973415083637.2,2.1386114073406e-12,1e-25,30
5.7020000000003e-07,2.4999989998119e+19,10001881008371,10001881008371,2.1386114073406e-12,1e-25,30
5.7030000000003e-07,2.4999989969644e+19,10030356571167,10030356571167,2.1386114073406e-12,1e-25,30
5.7040000000003e-07,2.4999989941159e+19,10058841369525,10058841369525,2.1386114073406e-12,1e-25,30
5.7050000000003e-07,2.4999989912665e+19,10087335000429,10087335000429,2.1386114073406e-12,1e-25,30
5.7060000000003e-07,2.4999989884163e+19,10115837060369,10115837060369,2.1386114073406e-12,1e-25,30
5.7070000000003e-07,2.4999989855653e+19,10144347145361,10144347145361,2.1386114073406e-12,1e-25,30
5.7080000000003e-07,2.4999989827135e+19,10172864850977,10172864850977,2.1386114073406e-12,1e-25,30
5.7090000000003e-07,2.4999989798611e+19,10201389772360,10201389772360,2.1386114073406e-12,1e-25,30
5.7100000000003e-07,2.4999989770079e+19,10229921504252,10229921504252,2.1386114073406e-12,1e-25,30
5.7110000000003e-07,2.4999989741541e+19,10258459641016,10258459641016,2.1386114073406e-12,1e-25,30
5.7120000000003e-07,2.4999989712997e+19,10287003776655,10287003776655,2.1386114073406e-12,1e-25,30
5.7130000000003e-07,2.4999989684447e+19,10315553504843,10315553504843,2.1386114073406e-12,1e-25,30
5.7140000000003e-07,2.4999989655892e+19,10344108418941,10344108418941,2.1386114073406e-12,1e-25,30
5.7150000000003e-07,2.4999989627332e+19,10372668112024,10372668112024,2.1386114073406e-12,1e-25,30
5.7160000000003e-07,2.4999989598768e+19,10401232176900,10401232176900,2.1386114073406e-12,1e-25,30
5.7170000000003e-07,2.49999895702e+19,10429800206139,10429800206139,2.1386114073406e-12,1e-25,30
5.7180000000003e-07,2.4999989541629e+19,10458371792093,10458371792093,2.1386114073406e-12,1e-25,30
5.7190000000003e-07,2.4999989513054e+19,10486946526919,10486946526919,2.1386114073406e-12,1e-25,30
5.7200000000003e-07,2.4999989484476e+19,10515524002602,10515524002602,2.1386114073406e-12,1e-25,30
5.7210000000003e-07,2.4999989455896e+19,10544103810979,10544103810979,2.1386114073406e-12,1e-25,30
5.7220000000003e-07,2.4999989427315e+19,10572685543765,10572685543765,2.1386114073406e-12,1e-25,30
5.7230000000003e-07,2.4999989398732e+19,10601268792572,10601268792572,2.1386114073406e-12,1e-25,30
5.7240000000003e-07,2.4999989370147e+19,10629853148933,10629853148933,2.1386114073406e-12,1e-25,30
5.7250000000003e-07,2.4999989341562e+19,10658438204327,10658438204327,2.1386114073406e-12,1e-25,30
5.7260000000003e-07,2.4999989312977e+19,10687023550204,10687023550204,2.1386114073406e-12,1e-25,30
5.7270000000003e-07,2.4999989284392e+19,10715608778004,10715608778004,2.1386114073406e-12,1e-25,30
5.7280000000003e-07,2.4999989255807e+19,10744193479183,10744193479183,2.1386114073406e-12,1e-25,30
5.7290000000003e-07,2.4999989227223e+19,10772777245236,10772777245236,2.1386114073406e-12,1e-25,30
5.7300000000003e-07,2.4999989198641e+19,10801359667719,10801359667719,2.1386114073406e-12,1e-25,30
5.7310000000003e-07,2.499998917006e+19,10829940338276,10829940338276,2.1386114073406e-12,1e-25,30
5.7320000000003e-07,2.4999989141481e+19,10858518848658,10858518848658,2.1386114073406e-12,1e-25,30
5.7330000000003e-07,2.4999989112906e+19,10887094790749,10887094790749,2.1386114073406e-12,1e-25,30
5.7340000000003e-07,2.4999989084333e+19,10915667756587,10915667756587,2.1386114073406e-12,1e-25,30
5.7350000000003e-07,2.4999989055763e+19,10944237338392,10944237338392,2.1386114073406e-12,1e-25,30
5.7360000000003e-07,2.4999989027197e+19,10972803128583,10972803128583,2.1386114073406e-12,1e-25,30
5.7370000000003e-07,2.4999988998636e+19,11001364719805,11001364719805,2.1386114073406e-12,1e-25,30
5.7380000000003e-07,2.4999988970079e+19,11029921704952,11029921704952,2.1386114073406e-12,1e-25,30
5.7390000000003e-07,2.4999988941527e+19,11058473677189,11058473677189,2.1386114073406e-12,1e-25,30
5.7400000000003e-07,2.499998891298e+19,11087020229978,11087020229978,2.1386114073406e-12,1e-25,30
5.7410000000003e-07,2.4999988884439e+19,11115560957095,11115560957095,2.1386114073406e-12,1e-25,30
5.7420000000003e-07,2.4999988855905e+19,11144095452659,11144095452659,2.1386114073406e-12,1e-25,30
5.7430000000003e-07,2.4999988827377e+19,11172623311155,11172623311155,2.1386114073406e-12,1e-25,30
5.7440000000003e-07,2.4999988798856e+19,11201144127451,11201144127451,2.1386114073406e-12,1e-25,30
5.7450000000003e-07,2.4999988770343e+19,11229657496827,11229657496827,2.1386114073406e-12,1e-25,30
5.7460000000003e-07,2.4999988741837e+19,11258163014996,11258163014996,2.1386114073406e-12,1e-25,30
5.7470000000003e-07,2.499998871334e+19,11286660278126,11286660278126,2.1386114073406e-12,1e-25,30
5.7480000000003e-07,2.4999988684851e+19,11315148882863,11315148882863,2.1386114073406e-12,1e-25,30
5.7490000000003e-07,2.4999988656372e+19,11343628426355,11343628426355,2.1386114073406e-12,1e-25,30
5.7500000000003e-07,2.4999988627902e+19,11372098506273,11372098506273,2.1386114073406e-12,1e-25,30
5.7510000000003e-07,2.4999988599442e+19,11400558720833,11400558720833,2.1386114073406e-12,1e-25,30
5.7520000000003e-07,2.4999988570992e+19,11429008668824,11429008668824,2.1386114073406e-12,1e-25,30
5.7530000000003e-07,2.4999988542552e+19,11457447949621,11457447949621,2.1386114073406e-12,1e-25,30
5.7540000000003e-07,2.4999988514124e+19,11485876163215,11485876163215,2.1386114073406e-12,1e-25,30
5.7550000000003e-07,2.4999988485707e+19,11514292910235,11514292910235,2.1386114073406e-12,1e-25,30
5.7560000000003e-07,2.4999988457303e+19,11542697791964,11542697791964,2.1386114073406e-12,1e-25,30
5.7570000000003e-07,2.499998842891e+19,11571090410369,11571090410369,2.1386114073406e-12,1e-25,30
5.7580000000003e-07,2.499998840053e+19,11599470368117,11599470368117,2.1386114073406e-12,1e-25,30
5.7590000000003e-07,2.4999988372163e+19,11627837268601,11627837268601,2.1386114073406e-12,1e-25,30
5.7600000000003e-07,2.499998834381e+19,11656190715957,11656190715957,2.1386114073406e-12,1e-25,30
5.7610000000003e-07,2.499998831547e+19,11684530315094,11684530315094,2.1386114073406e-12,1e-25,30
5.7620000000003e-07,2.4999988287145e+19,11712855671707,11712855671707,2.1386114073406e-12,1e-25,30
5.7630000000003e-07,2.4999988258834e+19,11741166392303,11741166392303,2.1386114073406e-12,1e-25,30
5.7640000000003e-07,2.4999988230538e+19,11769462084223,11769462084223,2.1386114073406e-12,1e-25,30
5.7650000000003e-07,2.4999988202258e+19,11797742355661,11797742355661,2.1386114073406e-12,1e-25,30
5.7660000000003e-07,2.4999988173993e+19,11826006815688,11826006815688,2.1386114073406e-12,1e-25,30
5.7670000000003e-07,2.4999988145745e+19,11854255074271,11854255074271,2.1386114073406e-12,1e-25,30
5.7680000000003e-07,2.4999988117514e+19,11882486742293,11882486742293,2.1386114073406e-12,1e-25,30
5.7690000000003e-07,2.4999988089299e+19,11910701431581,11910701431581,2.1386114073406e-12,1e-25,30
5.7700000000003e-07,2.4999988061102e+19,11938898754916,11938898754916,2.1386114073406e-12,1e-25,30
5.7710000000003e-07,2.4999988032922e+19,11967078326063,11967078326063,2.1386114073406e-12,1e-25,30
5.7720000000003e-07,2.4999988004761e+19,11995239759787,11995239759787,2.1386114073406e-12,1e-25,30
5.7730000000003e-07,2.4999987976618e+19,12023382671876,12023382671876,2.1386114073406e-12,1e-25,30
5.7740000000003e-07,2.4999987948494e+19,12051506679158,12051506679158,2.1386114073406e-12,1e-25,30
5.7750000000003e-07,2.4999987920389e+19,12079611399526,12079611399526,2.1386114073406e-12,1e-25,30
5.7760000000003e-07,2.4999987892304e+19,12107696451952,12107696451952,2.1386114073406e-12,1e-25,30
5.7770000000003e-07,2.4999987864239e+19,12135761456516,12135761456516,2.1386114073406e-12,1e-25,30
5.7780000000003e-07,2.4999987836194e+19,12163806034414,12163806034414,2.1386114073406e-12,1e-25,30
5.7790000000003e-07,2.499998780817e+19,12191829807991,12191829807991,2.1386114073406e-12,1e-25,30
5.7800000000003e-07,2.4999987780168e+19,12219832400748,12219832400748,2.1386114073406e-12,1e-25,30
5.7810000000003e-07,2.4999987752187e+19,12247813437371,12247813437371,2.1386114073406e-12,1e-25,30
5.7820000000003e-07,2.4999987724228e+19,12275772543745,12275772543745,2.1386114073406e-12,1e-25,30
5.7830000000003e-07,2.4999987696291e+19,12303709346978,12303709346978,2.1386114073406e-12,1e-25,30
5.7840000000003e-07,2.4999987668377e+19,12331623475413,12331623475413,2.1386114073406e-12,1e-25,30
5.7850000000003e-07,2.4999987640486e+19,12359514558653,12359514558653,2.1386114073406e-12,1e-25,30
5.7860000000003e-07,2.4999987612618e+19,12387382227579,12387382227579,2.1386114073406e-12,1e-25,30
5.7870000000003e-07,2.4999987584774e+19,12415226114366,12415226114366,2.1386114073406e-12,1e-25,30
5.7880000000003e-07,2.4999987556954e+19,12443045852503,12443045852503,2.1386114073406e-12,1e-25,30
5.7890000000003e-07,2.4999987529159e+19,12470841076812,12470841076812,2.1386114073406e-12,1e-25,30
5.7900000000003e-07,2.4999987501389e+19,12498611423465,12498611423465,2.1386114073406e-12,1e-25,30
5.7910000000003e-07,2.4999987473644e+19,12526356530003,12526356530003,2.1386114073406e-12,1e-25,30
5.7920000000003e-07,2.4999987445924e+19,12554076035353,12554076035353,2.1386114073406e-12,1e-25,30
5.7930000000003e-07,2.4999987418231e+19,12581769579845,12581769579845,2.1386114073406e-12,1e-25,30
5.7940000000003e-07,2.4999987390563e+19,12609436805234,12609436805234,2.1386114073406e-12,1e-25,30
5.7950000000003e-07,2.4999987362923e+19,12637077354710,12637077354710,2.1386114073406e-12,1e-25,30
5.7960000000003e-07,2.4999987335309e+19,12664690872923,12664690872923,2.1386114073406e-12,1e-25,30
5.7970000000003e-07,2.4999987307723e+19,12692277005994,12692277005994,2.1386114073406e-12,1e-25,30
5.7980000000003e-07,2.4999987280165e+19,12719835401535,12719835401535,2.1386114073406e-12,1e-25,30
5.7990000000003e-07,2.4999987252635e+19,12747365708665,12747365708665,2.1386114073406e-12,1e-25,30
5.8000000000003e-07,2.4999987225133e+19,12774867578027,12774867578027,2.1386114073406e-12,1e-25,30
5.8010000000003e-07,2.499998719766e+19,12802340661803,12802340661803,2.1386114073406e-12,1e-25,30
5.8020000000003e-07,2.4999987170216e+19,12829784613732,12829784613732,2.1386114073406e-12,1e-25,30
5.8030000000003e-07,2.4999987142801e+19,12857199089124,12857199089124,2.1386114073406e-12,1e-25,30
5.8040000000003e-07,2.4999987115417e+19,12884583744880,12884583744880,2.1386114073406e-12,1e-25,30
5.8050000000003e-07,2.4999987088062e+19,12911938239502,12911938239502,2.1386114073406e-12,1e-25,30
5.8060000000003e-07,2.4999987060738e+19,12939262233111,12939262233111,2.1386114073406e-12,1e-25,30
5.8070000000003e-07,2.4999987033445e+19,12966555387465,12966555387465,2.1386114073406e-12,1e-25,30
5.8080000000003e-07,2.4999987006183e+19,12993817365970,12993817365970,2.1386114073406e-12,1e-25,30
5.8090000000003e-07,2.4999986978952e+19,13021047833697,13021047833697,2.1386114073406e-12,1e-25,30
5.8100000000003e-07,2.4999986951754e+19,13048246457397,13048246457397,2.1386114073406e-12,1e-25,30
5.8110000000003e-07,2.4999986924587e+19,13075412905514,13075412905514,2.1386114073406e-12,1e-25,30
5.8120000000003e-07,2.4999986897453e+19,13102546848203,13102546848203,2.1386114073406e-12,1e-25,30
5.8130000000003e-07,2.4999986870352e+19,13129647957339,13129647957339,2.1386114073406e-12,1e-25,30
5.8140000000003e-07,2.4999986843284e+19,13156715906535,13156715906535,2.1386114073406e-12,1e-25,30
5.8150000000003e-07,2.499998681625e+19,13183750371154,13183750371154,2.1386114073406e-12,1e-25,30
5.8160000000003e-07,2.4999986789249e+19,13210751028325,13210751028325,2.1386114073406e-12,1e-25,30
5.8170000000003e-07,2.4999986762283e+19,13237717556952,13237717556952,2.1386114073406e-12,1e-25,30
5.8180000000003e-07,2.4999986735351e+19,13264649637734,13264649637734,2.1386114073406e-12,1e-25,30
5.8190000000003e-07,2.4999986708453e+19,13291546953170,13291546953170,2.1386114073406e-12,1e-25,30
5.8200000000003e-07,2.4999986681591e+19,13318409187578,13318409187578,2.1386114073406e-12,1e-25,30
5.8210000000003e-07,2.4999986654764e+19,13345236027105,13345236027105,2.1386114073406e-12,1e-25,30
5.8220000000003e-07,2.4999986627973e+19,13372027159743,13372027159743,2.1386114073406e-12,1e-25,30
5.8230000000003e-07,2.4999986601218e+19,13398782275334,13398782275334,2.1386114073406e-12,1e-25,30
5.8240000000003e-07,2.4999986574499e+19,13425501065590,13425501065590,2.1386114073406e-12,1e-25,30
5.8250000000003e-07,2.4999986547817e+19,13452183224101,13452183224101,2.1386114073406e-12,1e-25,30
5.8260000000003e-07,2.4999986521172e+19,13478828446346,13478828446346,2.1386114073406e-12,1e-25,30
5.8270000000003e-07,2.4999986494564e+19,13505436429707,13505436429707,2.1386114073406e-12,1e-25,30
5.8280000000003e-07,2.4999986467993e+19,13532006873479,13532006873479,2.1386114073406e-12,1e-25,30
5.8290000000003e-07,2.4999986441461e+19,13558539478880,13558539478880,2.1386114073406e-12,1e-25,30
5.8300000000003e-07,2.4999986414966e+19,13585033949065,13585033949065,2.1386114073406e-12,1e-25,30
5.8310000000003e-07,2.499998638851e+19,13611489989134,13611489989134,2.1386114073406e-12,1e-25,30
5.8320000000003e-07,2.4999986362093e+19,13637907306143,13637907306143,2.1386114073406e-12,1e-25,30
5.8330000000003e-07,2.4999986335715e+19,13664285609115,13664285609115,2.1386114073406e-12,1e-25,30
5.8340000000003e-07,2.4999986309376e+19,13690624609051,13690624609051,2.1386114073406e-12,1e-25,30
5.8350000000003e-07,2.4999986283076e+19,13716924018937,13716924018937,2.1386114073406e-12,1e-25,30
5.8360000000003e-07,2.4999986256817e+19,13743183553757,13743183553757,2.1386114073406e-12,1e-25,30
5.8370000000003e-07,2.4999986230597e+19,13769402930499,13769402930499,2.1386114073406e-12,1e-25,30
5.8380000000003e-07,2.4999986204418e+19,13795581868168,13795581868168,2.1386114073406e-12,1e-25,30
5.8390000000003e-07,2.499998617828e+19,13821720087792,13821720087792,2.1386114073406e-12,1e-25,30
5.8400000000003e-07,2.4999986152183e+19,13847817312435,13847817312435,2.1386114073406e-12,1e-25,30
5.8410000000003e-07,2.4999986126127e+19,13873873267200,13873873267200,2.1386114073406e-12,1e-25,30
5.8420000000003e-07,2.4999986100113e+19,13899887679241,13899887679241,2.1386114073406e-12,1e-25,30
5.8430000000003e-07,2.499998607414e+19,13925860277772,13925860277772,2.1386114073406e-12,1e-25,30
5.8440000000003e-07,2.499998604821e+19,13951790794073,13951790794073,2.1386114073406e-12,1e-25,30
5.8450000000003e-07,2.4999986022321e+19,13977678961499,13977678961499,2.1386114073406e-12,1e-25,30
5.8460000000003e-07,2.4999985996476e+19,14003524515487,14003524515487,2.1386114073406e-12,1e-25,30
5.8470000000003e-07,2.4999985970673e+19,14029327193565,14029327193565,2.1386114073406e-12,1e-25,30
5.8480000000003e-07,2.4999985944914e+19,14055086735357,14055086735357,2.1386114073406e-12,1e-25,30
5.8490000000003e-07,2.4999985919197e+19,14080802882591,14080802882591,2.1386114073406e-12,1e-25,30
5.8500000000003e-07,2.4999985893525e+19,14106475379108,14106475379108,2.1386114073406e-12,1e-25,30
5.8510000000003e-07,2.4999985867896e+19,14132103970864,14132103970864,2.1386114073406e-12,1e-25,30
5.8520000000003e-07,2.4999985842312e+19,14157688405942,14157688405942,2.1386114073406e-12,1e-25,30
5.8530000000003e-07,2.4999985816772e+19,14183228434553,14183228434553,2.1386114073406e-12,1e-25,30
5.8540000000003e-07,2.4999985791276e+19,14208723809047,14208723809047,2.1386114073406e-12,1e-25,30
5.8550000000003e-07,2.4999985765826e+19,14234174283914,14234174283914,2.1386114073406e-12,1e-25,30
5.8560000000003e-07,2.4999985740421e+19,14259579615794,14259579615794,2.1386114073406e-12,1e-25,30
5.8570000000003e-07,2.4999985715061e+19,14284939563479,14284939563479,2.1386114073406e-12,1e-25,30
5.8580000000003e-07,2.4999985689746e+19,14310253887922,14310253887922,2.1386114073406e-12,1e-25,30
5.8590000000003e-07,2.4999985664478e+19,14335522352236,14335522352236,2.1386114073406e-12,1e-25,30
5.8600000000003e-07,2.4999985639256e+19,14360744721706,14360744721706,2.1386114073406e-12,1e-25,30
5.8610000000003e-07,2.499998561408e+19,14385920763790,14385920763790,2.1386114073406e-12,1e-25,30
5.8620000000003e-07,2.499998558895e+19,14411050248122,14411050248122,2.1386114073406e-12,1e-25,30
5.8630000000003e-07,2.4999985563867e+19,14436132946519,14436132946519,2.1386114073406e-12,1e-25,30
5.8640000000003e-07,2.4999985538832e+19,14461168632984,14461168632984,2.1386114073406e-12,1e-25,30
5.8650000000003e-07,2.4999985513843e+19,14486157083710,14486157083710,2.1386114073406e-12,1e-25,30
5.8660000000003e-07,2.4999985488902e+19,14511098077085,14511098077085,2.1386114073406e-12,1e-25,30
5.8670000000003e-07,2.4999985464009e+19,14535991393690,14535991393690,2.1386114073406e-12,1e-25,30
5.8680000000003e-07,2.4999985439163e+19,14560836816311,14560836816311,2.1386114073406e-12,1e-25,30
5.8690000000003e-07,2.4999985414366e+19,14585634129934,14585634129934,2.1386114073406e-12,1e-25,30
5.8700000000003e-07,2.4999985389617e+19,14610383121754,14610383121754,2.1386114073406e-12,1e-25,30
5.8710000000003e-07,2.4999985364917e+19,14635083581173,14635083581173,2.1386114073406e-12,1e-25,30
5.8720000000003e-07,2.4999985340265e+19,14659735299804,14659735299804,2.1386114073406e-12,1e-25,30
5.8730000000003e-07,2.4999985315662e+19,14684338071476,14684338071476,2.1386114073406e-12,1e-25,30
5.8740000000003e-07,2.4999985291109e+19,14708891692232,14708891692232,2.1386114073406e-12,1e-25,30
5.8750000000003e-07,2.4999985266604e+19,14733395960334,14733395960334,2.1386114073406e-12,1e-25,30
5.8760000000003e-07,2.499998524215e+19,14757850676262,14757850676262,2.1386114073406e-12,1e-25,30
5.8770000000003e-07,2.4999985217745e+19,14782255642720,14782255642720,2.1386114073406e-12,1e-25,30
5.8780000000003e-07,2.499998519339e+19,14806610664630,14806610664630,2.1386114073406e-12,1e-25,30
5.8790000000003e-07,2.4999985169085e+19,14830915549142,14830915549142,2.1386114073406e-12,1e-25,30
5.8800000000003e-07,2.499998514483e+19,14855170105627,14855170105627,2.1386114073406e-12,1e-25,30
5.8810000000003e-07,2.4999985120626e+19,14879374145685,14879374145685,2.1386114073406e-12,1e-25,30
5.8820000000003e-07,2.4999985096473e+19,14903527483139,14903527483139,2.1386114073406e-12,1e-25,30
5.8830000000003e-07,2.499998507237e+19,14927629934039,14927629934039,2.1386114073406e-12,1e-25,30
5.8840000000003e-07,2.4999985048319e+19,14951681316663,14951681316663,2.1386114073406e-12,1e-25,30
5.8850000000003e-07,2.4999985024319e+19,14975681451514,14975681451514,2.1386114073406e-12,1e-25,30
5.8860000000003e-07,2.499998500037e+19,14999630161323,14999630161323,2.1386114073406e-12,1e-25,30
5.8870000000003e-07,2.4999984976473e+19,15023527271047,15023527271047,2.1386114073406e-12,1e-25,30
5.8880000000003e-07,2.4999984952628e+19,15047372607869,15047372607869,2.1386114073406e-12,1e-25,30
5.8890000000003e-07,2.4999984928834e+19,15071166001197,15071166001197,2.1386114073406e-12,1e-25,30
5.8900000000003e-07,2.4999984905093e+19,15094907282662,15094907282662,2.1386114073406e-12,1e-25,30
5.8910000000003e-07,2.4999984881404e+19,15118596286122,15118596286122,2.1386114073406e-12,1e-25,30
5.8920000000003e-07,2.4999984857767e+19,15142232847654,15142232847654,2.1386114073406e-12,1e-25,30
5.8930000000003e-07,2.4999984834183e+19,15165816805557,15165816805557,2.1386114073406e-12,1e-25,30
5.8940000000003e-07,2.4999984810652e+19,15189348000350,15189348000350,2.1386114073406e-12,1e-25,30
5.8950000000003e-07,2.4999984787174e+19,15212826274770,15212826274770,2.1386114073406e-12,1e-25,30
5.8960000000003e-07,2.4999984763749e+19,15236251473768,15236251473768,2.1386114073406e-12,1e-25,30
5.8970000000003e-07,2.4999984740377e+19,15259623444510,15259623444510,2.1386114073406e-12,1e-25,30
5.8980000000003e-07,2.4999984717058e+19,15282942036375,15282942036375,2.1386114073406e-12,1e-25,30
5.8990000000003e-07,2.4999984693793e+19,15306207100950,15306207100950,2.1386114073406e-12,1e-25,30
5.9000000000003e-07,2.4999984670582e+19,15329418492028,15329418492028,2.1386114073406e-12,1e-25,30
5.9010000000003e-07,2.4999984647424e+19,15352576065610,15352576065610,2.1386114073406e-12,1e-25,30
5.9020000000003e-07,2.4999984624321e+19,15375679679893,15375679679893,2.1386114073406e-12,1e-25,30
5.9030000000003e-07,2.4999984601271e+19,15398729195277,15398729195277,2.1386114073406e-12,1e-25,30
5.9040000000003e-07,2.4999984578276e+19,15421724474356,15421724474356,2.1386114073406e-12,1e-25,30
5.9050000000003e-07,2.4999984555335e+19,15444665381914,15444665381914,2.1386114073406e-12,1e-25,30
5.9060000000003e-07,2.4999984532448e+19,15467551784927,15467551784927,2.1386114073406e-12,1e-25,30
5.9070000000003e-07,2.4999984509617e+19,15490383552552,15490383552552,2.1386114073406e-12,1e-25,30
5.9080000000003e-07,2.499998448684e+19,15513160556132,15513160556132,2.1386114073406e-12,1e-25,30
5.9090000000003e-07,2.4999984464118e+19,15535882669182,15535882669182,2.1386114073406e-12,1e-25,30
5.9100000000003e-07,2.4999984441451e+19,15558549767395,15558549767395,2.1386114073406e-12,1e-25,30
5.9110000000003e-07,2.4999984418839e+19,15581161728630,15581161728630,2.1386114073406e-12,1e-25,30
5.9120000000003e-07,2.4999984396282e+19,15603718432912,15603718432912,2.1386114073406e-12,1e-25,30
5.9130000000003e-07,2.4999984373781e+19,15626219762425,15626219762425,2.1386114073406e-12,1e-25,30
5.9140000000003e-07,2.4999984351335e+19,15648665601511,15648665601511,2.1386114073406e-12,1e-25,30
5.9150000000003e-07,2.4999984328944e+19,15671055836660,15671055836660,2.1386114073406e-12,1e-25,30
5.9160000000003e-07,2.499998430661e+19,15693390356510,15693390356510,2.1386114073406e-12,1e-25,30
5.9170000000003e-07,2.4999984284331e+19,15715669051839,15715669051839,2.1386114073406e-12,1e-25,30
5.9180000000003e-07,2.4999984262108e+19,15737891815561,15737891815561,2.1386114073406e-12,1e-25,30
5.9190000000003e-07,2.4999984239942e+19,15760058542719,15760058542719,2.1386114073406e-12,1e-25,30
5.9200000000003e-07,2.4999984217831e+19,15782169130482,15782169130482,2.1386114073406e-12,1e-25,30
5.9210000000003e-07,2.4999984195777e+19,15804223478140,15804223478140,2.1386114073406e-12,1e-25,30
5.9220000000003e-07,2.4999984173779e+19,15826221487093,15826221487093,2.1386114073406e-12,1e-25,30
5.9230000000003e-07,2.4999984151837e+19,15848163060851,15848163060851,2.1386114073406e-12,1e-25,30
5.9240000000003e-07,2.4999984129952e+19,15870048105025,15870048105025,2.1386114073406e-12,1e-25,30
5.9250000000003e-07,2.4999984108124e+19,15891876527323,15891876527323,2.1386114073406e-12,1e-25,30
5.9260000000003e-07,2.4999984086352e+19,15913648237540,15913648237540,2.1386114073406e-12,1e-25,30
5.9270000000003e-07,2.4999984064637e+19,15935363147557,15935363147557,2.1386114073406e-12,1e-25,30
5.9280000000003e-07,2.4999984042979e+19,15957021171328,15957021171328,2.1386114073406e-12,1e-25,30
5.9290000000003e-07,2.4999984021378e+19,15978622224879,15978622224879,2.1386114073406e-12,1e-25,30
5.9300000000003e-07,2.4999983999834e+19,16000166226301,16000166226301,2.1386114073406e-12,1e-25,30
5.9310000000003e-07,2.4999983978347e+19,16021653095738,16021653095738,2.1386114073406e-12,1e-25,30
5.9320000000003e-07,2.4999983956918e+19,16043082755386,16043082755386,2.1386114073406e-12,1e-25,30
5.9330000000003e-07,2.4999983935545e+19,16064455129483,16064455129483,2.1386114073406e-12,1e-25,30
5.9340000000003e-07,2.499998391423e+19,16085770144300,16085770144300,2.1386114073406e-12,1e-25,30
5.9350000000003e-07,2.4999983892973e+19,16107027728140,16107027728140,2.1386114073406e-12,1e-25,30
5.9360000000003e-07,2.4999983871772e+19,16128227811323,16128227811323,2.1386114073406e-12,1e-25,30
5.9370000000003e-07,2.499998385063e+19,16149370326185,16149370326185,2.1386114073406e-12,1e-25,30
5.9380000000003e-07,2.4999983829545e+19,16170455207065,16170455207065,2.1386114073406e-12,1e-25,30
5.9390000000003e-07,2.4999983808518e+19,16191482390302,16191482390302,2.1386114073406e-12,1e-25,30
5.9400000000003e-07,2.4999983787548e+19,16212451814223,16212451814223,2.1386114073406e-12,1e-25,30
5.9410000000003e-07,2.4999983766637e+19,16233363419140,16233363419140,2.1386114073406e-12,1e-25,30
5.9420000000003e-07,2.4999983745783e+19,16254217147335,16254217147335,2.1386114073406e-12,1e-25,30
5.9430000000003e-07,2.4999983724987e+19,16275012943059,16275012943059,2.1386114073406e-12,1e-25,30
5.9440000000003e-07,2.499998370425e+19,16295750752521,16295750752521,2.1386114073406e-12,1e-25,30
5.9450000000003e-07,2.499998368357e+19,16316430523877,16316430523877,2.1386114073406e-12,1e-25,30
5.9460000000003e-07,2.4999983662948e+19,16337052207228,16337052207228,2.1386114073406e-12,1e-25,30
5.9470000000003e-07,2.4999983642385e+19,16357615754603,16357615754603,2.1386114073406e-12,1e-25,30
5.9480000000003e-07,2.4999983621879e+19,16378121119960,16378121119960,2.1386114073406e-12,1e-25,30
5.9490000000003e-07,2.4999983601432e+19,16398568259168,16398568259168,2.1386114073406e-12,1e-25,30
5.9500000000003e-07,2.4999983581043e+19,16418957130005,16418957130005,2.1386114073406e-12,1e-25,30
5.9510000000003e-07,2.4999983560713e+19,16439287692147,16439287692147,2.1386114073406e-12,1e-25,30
5.9520000000003e-07,2.499998354044e+19,16459559907159,16459559907159,2.1386114073406e-12,1e-25,30
5.9530000000003e-07,2.4999983520227e+19,16479773738485,16479773738485,2.1386114073406e-12,1e-25,30
5.9540000000003e-07,2.4999983500071e+19,16499929151441,16499929151441,2.1386114073406e-12,1e-25,30
5.9550000000003e-07,2.4999983479974e+19,16520026113204,16520026113204,2.1386114073406e-12,1e-25,30
5.9560000000003e-07,2.4999983459936e+19,16540064592804,16540064592804,2.1386114073406e-12,1e-25,30
5.9570000000003e-07,2.4999983439956e+19,16560044561114,16560044561114,2.1386114073406e-12,1e-25,30
5.9580000000003e-07,2.4999983420034e+19,16579965990841,16579965990841,2.1386114073406e-12,1e-25,30
5.9590000000003e-07,2.4999983400171e+19,16599828856517,16599828856517,2.1386114073406e-12,1e-25,30
